Convection_FilmCoef,Heat Flux_Magnitude,Convection_AmbientTemp,T_latent_0_lag,T_latent_1_lag,T_latent_2_lag,T_latent_3_lag,T_latent_4_lag,T_latent_5_lag
1000.0,300000.0,24.3516342460901,24188.119244169644,-827.6676273283699,136.21692163317084,-1.0234187164629702,-0.5422719687676363,-0.25499193738576764
2900.0,0.0,160.0,11649.785742031461,314.66781299423263,-76.84970900044436,6.491639883167572,0.9599526843614967,0.1263070577475709
2900.0,0.0,160.0,11648.945080353076,314.7245910322983,-76.8377893442705,6.49020648794171,0.9598813570839866,0.12634640682115972
18100.0,0.0,104.0,7323.174984632327,220.87331932427998,-46.44217361950746,3.8094765256056036,0.6029712569237518,0.09341748705226216
11208.8287080483,1000.0,77.659479020549,1453.578017144122,90.98575028504979,26.332547081499285,29.653174626619858,13.320728989427863,8.671493643792939
1001.93306728856,0.0,20.0,3370.442821933637,14.717582328183525,-25.542526847896113,4.150373594960264,0.20310372544935262,-0.08586112083378517
9903.54393429884,0.0,27.7169792317076,10709.508119773898,-1515.9568661133212,-248.8890952698389,10.846258155101054,1.0946780009890063,-0.41372672477618266
14300.0,216132.490319989,272.0,20612.46060466414,-54.10460326174962,76.71647444525024,-12.997616409809524,2.1459433641862233,0.48085133925033574
8137.63968465449,0.0,299.962687291261,16511.97186513737,1510.6305065444815,-44.14325334495015,-15.256382378863663,0.618530374564898,0.8507265946172708
2900.0,0.0,160.0,12719.273183400608,242.3039463028952,-91.98129166758508,8.334775560922138,1.0485848274395266,0.07417395239985325
1000.0,0.0,20.0,11542.93103014115,-31.72360358140287,-106.3949688175478,9.136155302997679,0.9064144712372126,-0.06790308791654809
10500.0,36064.1221695935,300.0,21285.399785902333,579.2738196366447,-114.54790998229555,6.075377997666438,3.2437344559543817,0.25835806691998187
12539.087799076,0.0,300.0,12930.255520795356,2454.4172784384937,90.91526265570656,-17.469372905645002,-1.0743721744988761,0.6095695719068033
1000.0,0.0,20.0,1945.824028309776,38.65413742468668,-14.09445975605496,1.1752697197276412,0.15784185621708957,0.013512939694300563
1000.0,0.0,20.0,16565.5361092403,-78.2873048772309,-152.70300558466533,14.660281695753625,1.1636284495298241,-0.20530167967888246
1000.0,0.0,294.264888021989,22451.692203090464,616.6609694637621,-146.21129169485994,12.534989733764606,1.5416056739081796,0.10292842864681973
2900.0,0.0,160.0,12053.748351708773,287.3843670604394,-82.57713379149868,7.180253421231976,0.9943104256299193,0.10718865684334133
14917.7248748779,364571.903389428,160.0,14109.929790055012,-884.5258964605107,274.7090736288294,-24.103339742468847,0.2610306895624035,0.20803249004686108
1000.0,339999.216134809,160.0,13760.135015097501,-375.2225571423338,283.48436752724865,-25.857044545430824,1.1468325824118892,0.5377503332780549
10712.1735087777,50814.7755717273,20.0,9759.551566796392,-1711.1040324716632,-138.3118639012905,17.63396166080622,-2.501578727791184,-0.9674248528323233
10500.0,300000.0,20.0,5398.125045158884,-1270.2086454367118,262.8713947179648,-13.864527586102781,-2.3139580836665345,-0.47425600926413836
6700.0,0.0,46.0,4584.660466967104,-110.78977566175922,-46.625159218227736,6.701404574611402,0.4208282217545616,-0.11617584501087919
1043.15511401046,0.0,209.938045753553,17807.58433243366,462.1043954730774,-128.17060327703302,5.32476850977929,1.3858428304392874,0.27946566549313445
1000.0,0.0,41.2774464984119,26817.749298614443,-15.448203055081649,-256.82778750854004,12.881449260703903,1.9036461411637902,0.0178316696098193
2900.0,0.0,160.0,11613.709696995804,317.1043715757745,-76.33821975380329,6.430142552022855,0.9568853518019296,0.12801324623253052
1000.0,500000.0,177.348563632323,24944.645914163786,-1000.1461321594775,416.9672904219792,-6.575419728694101,-1.7876464479531933,-0.3181439350714754
1000.0,0.0,20.0,13396.129419266881,-45.313790242879236,-124.2181125690654,10.673435669146869,1.0509604625558495,-0.08362708798317442
2136.07251323302,500000.0,160.0,19385.36747793811,-1002.7550927306085,432.0713725664541,-32.070420354293674,-4.85372701201868,-0.8865291914231364
18100.0,0.0,104.0,7342.380113183007,215.3649826606677,-46.91053519877232,3.968247092390171,0.6062881591400355,0.08843464099169118
0.0,50000.0,20.0,9129.732866142953,-1487.157450710851,-82.91094678462287,45.759741960603435,0.9261031356135163,-1.384339589163119
18100.0,0.0,104.0,8205.794575318016,-254.70539280903864,210.71985152017237,-79.59729764352551,11.247692260094482,15.72859832734376
1000.0,0.0,20.0,2057.3585807233862,37.83620996955962,-15.167143244859062,1.2677912803726668,0.16654131051743093,0.012566537816562473
19000.0,30000.0,216.0,15584.482149802632,310.9962162610291,-70.14504997685663,6.7588393547923005,1.0110262777639036,0.13252138587515816
2920.95144608508,0.0,20.0,3068.2381913754853,-38.50591582642198,-36.312008012480874,-0.32544297803123,0.0717538077663562,-0.020428106043159033
4485.84378724159,498571.903389428,160.0,15945.329761607241,-1172.818121789982,438.4663341034177,-23.445991782920828,-0.06165854710502572,0.2068238369538733
1000.0,500000.0,299.523512632905,14934.262255125457,-493.2279926760807,530.8719453859226,-29.434588039589897,-2.957390964080332,0.12003171934460966
1000.0,294113.604526845,275.877022355884,29338.335523193273,-266.7503330056983,174.78560830002607,6.690858195652737,-3.928190761177575,-0.7598977875996695
1000.0,500000.0,160.0,17148.387063500926,-841.2941790511534,468.9686998245097,-29.8517238783254,-2.158518481233841,0.28317868156742065
18236.368170157,0.0,20.0,5614.499375749965,-1135.1803848272612,-120.4457357934914,29.64343542648305,1.0413810249302742,-0.8081136345398932
18923.6208615558,0.0,20.0,3117.6329411032866,-462.8543669991326,-49.92236593052854,16.096773027622874,0.4642801850910132,-0.44238375073604175
19111.5068295837,0.0,20.0,17523.582251433843,-2122.4910674768444,-964.7318108534491,-329.68617956299533,-28.10726333986804,-2.4331021646770523
20000.0,300000.0,267.660548621591,15983.000983135036,734.0403464340221,377.68705397932445,-4.376368849365669,-1.2708961150456162,0.04587784763098046
2900.0,0.0,160.0,11675.875196391404,312.9057440484361,-77.21960866276322,6.536112886533552,0.9621716592432676,0.12507109505823166
2900.0,0.0,160.0,11852.485774253972,300.97754755138584,-79.72361219202526,6.837171833820465,0.9771935645062513,0.11671316040914803
20000.0,100000.0,299.244011393773,22363.367181530615,139.78642965713402,-47.32429414721628,6.52155740192832,0.6895048350952493,-0.06886435197512242
19505.3625697894,312143.168581474,20.0,14547.794160028767,-2466.5077794626645,-583.764363331152,-344.5448946619556,-1.5562194451190408,14.568095273321092
10500.0,500000.0,300.0,26999.544373102523,-1384.3830958734645,336.0930964840477,-17.670679150883302,-2.4175747084345858,-0.41384430869317157
18100.0,0.0,104.0,7330.010675716646,218.91273492826582,-46.608877342478536,3.86598736572374,0.604152059719695,0.09164412372649977
10500.0,50500.0,160.0,12053.196475982928,94.43473243194893,-28.22452369165285,4.034159448393311,0.5346848322692495,0.04097749848408938
14000.0,0.0,150.0,10665.895516906603,292.4582251067939,-69.40649456618826,6.2101148063033245,0.8859977783265549,0.11225048427581541
1000.0,0.0,248.330798587022,29152.287212809297,137.82515389370235,51.22846641998149,-68.67913628041069,14.337795322907368,13.837177776288968
2900.0,0.0,160.0,12063.558091476018,286.7218210172039,-82.71621685768923,7.196976227386834,0.9951442533279078,0.106724418222921
15467.5837843242,0.0,20.0,9210.067423366063,-2079.91132895053,-185.4465578916902,66.42109567972932,1.6510676328354066,-1.938159529087386
6700.0,222616.539038101,46.0,10135.642676164685,-1435.6702350755752,149.28979378634017,11.602215110296697,-4.4085298839518146,-1.245334231929121
14300.0,11454.3863677644,272.0,22492.118358244763,-345.1219774510191,-153.8693398951982,37.44643584057911,-1.2767173714437376,-0.9313726430783049
6700.0,500000.0,46.0,7751.236165357167,-1432.5702130716968,479.6709333041348,-41.55488207623523,-2.0509023104614243,0.2520337569073092
1000.0,0.0,20.0,2279.611641839574,25.86314033925919,-15.181356214243635,2.895242269471498,0.04060630184582692,-0.09010610866825264
1000.0,0.0,20.0,1854.9884391085866,39.32025511182378,-13.220845376534953,1.099920775153495,0.15075686056366067,0.014283430476942804
1000.0,0.0,197.209172696028,22610.17893393747,426.05397379312296,-178.4262707282155,6.811220264261742,1.427333591864226,0.16748279989307946
6000.0,300000.0,48.0,9196.10145374527,-1261.066861398659,232.5210317764031,-9.447459001277366,-1.9707029781827714,-0.5121774555052241
2900.0,0.0,160.0,11665.234640156064,313.624401070722,-77.06874554326646,6.517974676991179,0.9612671401214357,0.12557582425081293
1000.0,0.0,20.0,2286.4307890366204,21.496224790184826,-14.360154037458415,3.5031570739356237,-0.01885460447033438,-0.132259309077007
12830.3018492267,0.0,281.602733814647,13935.859048081647,1921.8760906001262,32.29469993789394,-11.38676531360187,0.6858590197314243,0.9219886614612278
1000.0,0.0,20.0,12756.604765305983,-40.62376833337754,-118.0675125643586,10.142911237042739,1.001080783505131,-0.07819917429596046
19974.7385480033,0.0,300.0,19325.647468323386,1173.7783971318129,-88.96698174847006,-4.4555382896096205,1.3913864728301633,0.7422979235948475
1004.62384371972,0.0,20.0,3355.7948373491354,18.71308285382497,-25.832342646045447,3.683246779846316,0.18244793236573287,-0.08013219128473636
1742.17129872751,0.0,20.0,2417.6932572007513,-22.114542742722605,-16.71058066188482,5.693856075452686,0.25437153628161013,-0.10105790574599993
14769.7444746602,366571.903389428,160.0,14130.055603529887,-890.790114382691,276.8844371070711,-24.173866620202602,0.24996756436917167,0.20714826453018986
1000.0,0.0,20.0,13011.562981305162,-42.49347227031103,-120.51957382342653,10.354407226684799,1.020966192577589,-0.08036224160343863
1000.0,0.0,20.0,13535.291923511146,-46.33448026182242,-125.55647539099573,10.788898807049733,1.0618120522303798,-0.0848085347080314
0.0,10000.0,20.0,1564.3508428703392,-6.184894005599304,-0.37811194881760457,0.3727711217382055,0.03804448213082878,-0.002559762685844902
4073.78992424802,0.0,20.0,3923.2283611595426,-260.34446742718524,-41.61430606295403,13.869165365484918,0.4999819385648152,-0.31917642044872707
2900.0,0.0,160.0,13150.05113515461,193.51118759860373,-93.3181113594726,12.077293061395828,0.733009070969274,-0.17459733567214641
20000.0,0.0,300.0,16336.113153680704,1869.3469018603198,138.02489655985983,-8.708411720202605,-28.757409575658357,2.5248838139130783
1000.0,0.0,20.0,2362.8888932136156,-274.3921871898212,162.4256444656595,0.3430836197232452,-32.5781758404446,11.944036555598174
11624.7830745008,0.0,289.523252780552,14719.814316598651,1845.481086777594,13.086217710640085,-13.111749964823048,0.6414077202789485,0.9185008071647474
1000.0,0.0,198.606233668077,22927.9542905724,255.1983377559302,-164.16665018803133,26.14955355718341,2.3341866032324106,-0.04425537972326765
2900.0,0.0,160.0,13256.554180078507,-95.25737746896567,121.96657431207859,-20.163919755035252,-25.8296575170732,20.475015177354166
6700.0,428172.094593657,46.0,10488.765621045175,-1839.14940065665,387.32158411187993,-10.759280704610433,-6.0745698260006975,-1.0682246361915873
10500.0,1000.0,20.0,1423.520420525959,37.7206745483745,-8.066420368136164,0.6934331656161049,0.10811474825436562,0.016025276421504753
1000.0,374380.507405787,20.0,24998.14864591331,-1130.5430713699452,254.78975658351555,5.370363050143851,-4.535921650562614,-0.9965593849611878
18100.0,0.0,104.0,7337.136872756407,216.86882776139953,-46.7826663848457,3.9249018944870233,0.6053822694414066,0.08979542802595475
18100.0,0.0,104.0,7334.5256008892775,217.61778259331788,-46.71898482025654,3.903314937641267,0.604931629922703,0.09047331626070765
1000.0,0.0,20.0,1876.924969021513,39.159389731657384,-13.431820693758596,1.1181173637313473,0.15246777890979502,0.014097357414249778
1000.0,15649.2161348094,160.0,11344.39310036451,335.5891352796061,-68.25974688258361,4.3426120129512,1.7111344188724615,0.019366894886898578
1000.0,0.0,20.0,1798.5114976799364,39.7344132444357,-12.677676347702743,1.0530726923375155,0.14635159692855382,0.014762641404838739
18100.0,0.0,104.0,7614.827326104023,137.22038750535125,-53.553669276104074,6.22114239448608,0.6532023688238269,0.01769633748794064
0.0,37817.2931099083,20.0,6829.214813435279,-391.7703698404283,-14.530515656419539,18.89191948118578,0.3244701546212809,-0.4953235123488753
13799.8419487092,0.0,20.0,7703.329930662028,-1587.9645133308672,-145.1720526159296,52.35686076723272,1.2267969006193198,-1.545551862522359
16506.8338177185,500000.0,31.8468205260377,2081.931358909779,-64.07378901621972,96.38062927918406,-21.93744197414177,32.43910788894851,-12.68864115855639
2900.0,0.0,160.0,12447.344346229154,260.798661969506,-88.1569960265997,7.851563962413582,1.027744267215894,0.08853342912047779
10500.0,300000.0,20.0,3537.84206879922,-871.0540407670455,303.48298366714994,-24.391941328794218,-2.541260756973543,-0.13041338785501466
20000.0,300000.0,281.258135888532,16970.074587365583,806.7916704728265,361.904854561868,-11.846219825489683,-1.7684659535714218,0.06049189206221506
1000.0,0.0,169.736838613174,28663.54617143416,191.611751405527,-210.47987986510861,29.084543862008204,-2.1495008856486493,-1.5584001247773926
1000.0,0.0,300.0,30536.538089397232,569.8444978238779,-224.37752257342254,18.75848910044038,2.4718442699045227,0.1905286707647349
18100.0,0.0,104.0,8090.028667850048,-220.8600290304979,214.43614251336066,-82.35008046964737,12.63088281348655,15.444209237218189
16941.2684435152,0.0,300.0,16614.307474806534,1864.5628768801805,-17.58346024969478,-19.621312244974092,0.8565865736406977,1.1830839565250812
14000.0,0.0,150.0,10990.606846863342,102.40407403078802,-17.015663618023382,27.420607216235364,-9.16148450053879,-2.240276807281653
14300.0,0.0,272.0,20215.669208515596,305.9353903065852,-146.43214212509247,17.453844966915725,1.7461335273651457,0.008990248449528337
18100.0,0.0,104.0,7322.4567315981185,221.07932626661255,-46.42465658466813,3.803538699734718,0.6028477767152935,0.09360418322163433
2900.0,0.0,160.0,11519.745892717427,323.45064287335856,-75.00599054096028,6.269968552665825,0.9488917291071175,0.13246072964469846
1000.0,0.0,20.0,13340.912579306005,-44.908823248147996,-123.68707312190122,10.627626418600329,1.0466533484009233,-0.08315720403248861
20000.0,300000.0,231.392106645168,13259.597403477474,619.7577460602137,415.0568895987449,6.862900809455226,-1.0203409811333586,-0.13017091959255556
1000.0,0.0,125.70463183043,19025.499319838127,119.7305499520071,-147.37764353465855,20.82864474834855,1.9079524483236128,-0.046436499198350134
6681.93262245255,0.0,298.552620158928,17059.63629638102,1328.3767492495112,-67.66655274241202,-14.671195725004935,0.6730869835650992,0.8002476916427241
20000.0,176186.002691581,58.5906454864915,2719.645119827589,93.89440648981123,241.92960069483962,2.2502674468785995,2.837682003421378,0.6815185547317686
6700.0,0.0,46.0,6148.15361032287,-353.3308778961282,-76.89565878124654,12.560023290375923,0.5963443554126115,-0.30147043424295816
8410.81786400714,322836.153766684,300.0,7947.274054859812,2549.4881225271974,281.0017284863645,37.496724057161146,-8.781999144223278,-3.462263872412052
10500.0,1000.0,20.0,1423.520419229971,37.72067258425855,-8.066424424806542,0.6934345530489509,0.10811332883633895,0.016026003275039002
1000.0,0.0,193.835204316059,28897.417286250486,123.67216977095984,-124.96987905745482,33.28737531234745,-21.340074362588894,0.137374974851582
1000.0,0.0,20.0,1945.0485003607923,38.65982446524174,-14.087001164262631,1.174626351150602,0.1577814120716141,0.013519420467863696
6700.0,130382.351361637,46.0,3750.252860614982,-144.6641057075594,96.82383741405988,-16.885125480036443,1.935482818649632,0.4696286616357881
2900.0,0.0,160.0,12224.791809321403,275.8321285798621,-85.002195971319,7.471827841749204,1.0088575824265718,0.09909340350899853
18100.0,0.0,104.0,8048.594947028063,-0.2389438290500152,-57.98715928686238,12.696334111128259,0.0603534407753159,-0.41961732695365583
8389.82514316141,300000.0,300.0,23394.204679565282,-298.77371874471964,182.09016466830826,-9.803762249740913,-0.5186562535818666,0.17157322332232638
1000.0,0.0,160.026980829635,23172.69078626773,154.74711014365448,-176.33927176717816,26.630695081633462,2.4042068183412084,-0.05735536685244824
20000.0,0.0,300.0,17874.126887155067,1541.8838763730855,-16.292739886775962,-2.953209986630469,-4.058306495283887,-0.6623637747176474
6700.0,418951.351361637,46.0,6460.333455206233,-1067.6155324225288,392.1798362350464,-37.69869492359419,-0.5077932683659583,0.2557383924209944
5836.30832109958,0.0,187.37978632037,4239.5849829064755,179.44228234117534,379.3460647845286,40.497090197296465,14.354945018070225,29.95443019199943
2900.0,0.0,160.0,12879.544391671749,230.6229866917189,-94.04655090571578,8.73877961569633,1.0470125552003537,0.05667542393317149
7251.17653790028,0.0,299.552479767316,16859.70133319895,1402.3005180634216,-58.565400863203195,-15.02433563146215,0.6459551628624922,0.8214659109577838
20000.0,71012.4914671968,300.0,16317.931128586843,1387.6856070873255,280.2707485892133,108.74340997915417,-1.8430038102458184,-8.458469993016124
2900.0,0.0,160.0,11502.651070130509,324.60521981515575,-74.76361887746634,6.240827070853355,0.9474392487368277,0.13326966564996567
16455.3847266148,500000.0,31.4551501006326,2045.9208370852975,-36.52858505252205,46.56321692516127,14.322624976306631,7.126390615367228,-5.659293607536686
4233.22399366555,500000.0,160.0,16021.261086189446,-1174.6061370994628,444.1229950837442,-23.27267372452934,-0.06382797621517966,0.20672293053794988
7157.77046109439,0.0,299.434268973487,16893.73081378208,1390.41263399,-60.06737841083486,-14.977994592836552,0.6498559645481237,0.8181184839662308
19000.0,300000.0,216.0,18601.382668000126,-913.9897688325232,175.415132514177,-6.666302222147294,-1.2232304715116697,-0.3253653660368627
20000.0,0.0,300.0,17468.801121272816,1549.4379889381607,128.6757488483513,-23.219522520387386,-31.8414734480516,10.842760205824774
3301.59944844131,500000.0,20.0,10636.823506693294,-1938.5857861003562,485.569397620337,2.220878613461821,-2.5214329586583517,-0.9081103378970852
2265.44311050353,0.0,125.187395810493,17013.578115625718,68.01678077113297,-181.00967142921718,-7.086280811526109,-0.1659886965635451,-0.1536028501565596
1000.0,0.0,25.7200083458505,26273.779786747564,-72.46131798663305,-253.692817425077,14.835564011937322,2.032692400088763,0.01131291398289136
20000.0,300000.0,192.88269496682,21299.39665353559,-1858.322885508872,-5.496847344246817,-37.310519286410795,-2.8749478835725313,-0.4710605948446869
15133.820590926,0.0,300.0,15194.55418675366,2147.674787504109,20.129508697388246,-23.238074351380646,0.5500036188182094,1.258769864351109
1000.0,17719.8858576304,291.975652958627,16201.440500575038,616.7785232880697,-64.7421959681692,5.6497616904181385,0.8170176717569575,0.1855168233939004
10250.6245649294,500000.0,300.0,10420.523422435548,2575.6779552148782,260.9101066049127,-61.4627587754253,38.463861515591816,-13.400573214428334
1000.0,0.0,39.7564445227236,26776.46209491114,-20.463018817420675,-256.70433022596717,13.008595263767575,1.9141857459921994,0.01805653761294934
14300.0,30898.8308122089,272.0,22694.396790669096,-423.7967430081649,-135.4563567968289,36.26108893055152,-1.4413728673525839,-0.956785017699417
20000.0,100000.0,21.0256337760019,1559.9260800059185,-45.75526071874741,60.92409542290534,-26.179856508060777,6.5974571247008384,1.6426043653457008
11062.6586711999,0.0,300.0,11471.899300305886,2464.4562665401163,206.44947175059633,2.8950786255228422,-17.038115420018585,-1.1217906588784956
6000.0,300000.0,48.0,7148.987402989922,-971.0929214215423,270.6925525898197,-16.3806632814497,-2.187137349429463,-0.292778650351039
17819.4100455755,0.0,300.0,17281.872964583206,1712.3988261896354,-35.19499420760121,-16.86433938007292,0.9859886309307058,1.1066897075552475
1000.0,205224.715637956,216.663851559759,29719.140165697238,-168.75491881420078,44.5121747053372,9.091779006287851,-3.2906646172486944,-0.698347451416339
1000.0,0.0,116.718831400497,28087.73916603673,169.62494572102162,-246.41676710727643,14.17137204531997,1.2521566782161244,-0.25600591253277116
20000.0,0.0,300.0,18832.146238892958,1320.705372359038,-75.99580110283705,-8.52083951637968,1.183324774110588,0.8291451930410005
19791.5195638807,0.0,95.3614649779299,3870.23581186497,813.285420977542,80.56403126365069,20.33392301833581,1.3813622163042396,0.18655214010357213
1000.0,356186.002691581,210.319077083975,8932.197549424065,207.70194104135834,293.6912241710543,-98.30746071395961,-2.317565328418368,3.022034572221038
2900.0,0.0,160.0,12519.00272114699,255.95378846446937,-89.17174233255719,7.974494638464378,1.0337474494176604,0.08508403182473145
19373.9788249523,0.0,76.9304947724291,3326.014825771585,563.6772780727565,66.02083704629166,22.86219459605573,1.0843859343250983,-0.050538082733993406
6700.0,237984.351361637,46.0,4493.933936010063,-446.50777393724684,211.84118932576143,-25.80592406988262,1.018275128927371,0.43539213841346225
1000.0,100000.0,299.974508733916,29051.819944398518,343.85890161311806,-88.7382213218707,10.673180594964492,1.4854420585252228,0.14770240942907265
17614.4013101699,0.0,221.366132881405,9670.498940716872,1913.6020137356754,98.30496563557494,0.9195536018717121,1.0133304017047067,0.7803919107604997
10904.2894227077,0.0,165.957949387272,18636.964486959143,484.17872348604124,-421.06998215489784,-194.88216232739865,-37.802536075347916,-10.425920114243397
1000.0,321602.729628009,20.0,25115.29405326137,-1011.304643466319,190.62220587538968,9.771125221935222,-4.135598475866573,-1.01628803824687
20000.0,300000.0,264.05655887109,15754.349222044804,708.9774850869093,380.0630987106224,-2.801089974486537,-1.1104150336659586,0.060995288502037726
19000.0,300000.0,216.0,18556.902254214885,-900.9573759515146,176.50688276353867,-7.045238080779541,-1.2310246533320424,-0.3134755197715151
18100.0,0.0,104.0,7406.085951957053,197.09313625726065,-48.46415088534809,4.49491301971737,0.6172862183365169,0.07190730446993676
18100.0,0.0,104.0,7561.8444555813,152.41875490492177,-52.2625142656525,5.782672591086132,0.6441583931539299,0.03149215345007761
2900.0,0.0,160.0,12649.200272719005,247.11725161948448,-91.00728498866192,8.203012058499402,1.0440568610824812,0.07842271499502829
12116.8063897658,0.0,286.557405891084,14410.671171713648,1879.4256214915245,20.993351183618415,-12.465915067930837,0.6576349475164989,0.9213150174582552
10500.0,500000.0,300.0,26608.425057995544,-1300.3606076968351,344.59410180377927,-19.90371453860996,-2.461859289157019,-0.33965250788804724
1911.6248889607,0.0,136.171670624559,17212.669755410658,167.5328867245787,-167.64092513412697,-4.182268764471658,0.044685315298465866,-0.12304949132354182
1000.0,0.0,20.0,1860.5703522048948,39.279321802487324,-13.27452956556624,1.1045510818862645,0.15119222195889392,0.014236048884281871
2900.0,0.0,160.0,13337.027631744317,-69.2999939867093,61.90678130482934,16.23508772994377,-30.668002149253198,7.679971684673305
18100.0,0.0,104.0,7322.548411780392,221.05303035200598,-46.42689268089157,3.8042954794356447,0.6028633888303148,0.09357988029483977
11664.6458662365,300000.0,300.0,16645.090781786395,1308.2879994458244,308.16669828281647,-68.35318419693783,-2.0404463037866662,1.7525389024469078
1000.0,435852.774039471,190.730606188984,20471.316164476866,-696.1723485563463,401.35396126735805,-17.142741350825077,-5.446299350387562,-0.45313648662201444
3529.90116013612,0.0,95.7919813892054,16189.081308009007,-304.4254658753343,-222.42045884839854,-13.281181779401464,-0.45944235822162227,-0.17992175197387894
14000.0,0.0,150.0,11085.468065405124,182.48359304543868,-77.62988111020968,9.920110651472289,0.7914428725625839,-0.06224796233443897
1052.04154342069,0.0,211.31010217216,17812.866346218456,465.17773524676306,-128.101063413264,5.23698215607808,1.3955940165330958,0.2875399877123286
1000.0,300000.0,300.0,31829.894084144245,-150.40778607280174,127.29389277535302,-0.7096202816151731,-0.04098040663257052,0.012029184010600602
15556.8203036722,300000.0,300.0,25302.614435493073,-916.8478373360763,128.62190783768847,5.99654286219743,-0.33018227645061415,-0.40852463099417946
